task,crop,dr,model,seed,score,fit_seconds,n_train,n_test,best_params,epochs_run
regression,Carrot,BOTCAST,Mamba SSM,8,0.2472299337387085,1281.5616130309645,279,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",24.0
regression,Carrot,BOTCAST,Mamba SSM,9,0.1159046292304992,1479.3084803861566,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",39.0
regression,Carrot,BOTCAST,RNN GRU,0,0.1871523857116699,368.3142729999963,280,79,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",60.0
regression,Carrot,BOTCAST,RNN GRU,1,0.3375788927078247,363.2578802810749,280,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",49.0
regression,Carrot,BOTCAST,RNN GRU,2,0.086991548538208,326.48469999502413,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",21.0
regression,Carrot,BOTCAST,RNN GRU,3,0.2319728136062622,338.71642341907136,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",43.0
regression,Carrot,BOTCAST,RNN GRU,4,0.2344745993614196,435.4890232550679,280,79,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",48.0
regression,Carrot,BOTCAST,RNN GRU,5,0.322841465473175,326.3506151710171,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",65.0
regression,Carrot,BOTCAST,RNN GRU,6,0.1150978207588195,373.3399882230442,280,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",57.0
regression,Carrot,BOTCAST,RNN GRU,7,0.203264057636261,380.120695929043,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",89.0
regression,Carrot,BOTCAST,RNN GRU,8,0.3360130786895752,397.3213463190477,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",45.0
regression,Carrot,BOTCAST,RNN GRU,9,0.1312905550003051,357.33203675202094,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",71.0
regression,Carrot,BOTCAST,Random forest,0,0.2443288166441717,5.553195224143565,320,79,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,1,0.3306813553287,5.581785102840513,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,BOTCAST,Random forest,2,0.3442007613530736,4.934187768958509,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,3,0.2595967038487211,4.916316834278405,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,4,0.2166111253069197,5.528181393630803,320,79,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,BOTCAST,Random forest,5,0.3645885972643418,5.488284477032721,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,6,0.1140977003092186,5.507606759201735,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,BOTCAST,Random forest,7,0.2326554625602942,4.915887088049203,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,8,0.3074901328657515,5.465252087917179,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,BOTCAST,Random forest,9,0.1837027180926032,5.516939925961196,319,80,"{""n_estimators"": 100, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,BOTCAST,TabPFN,0,0.2628130316734314,13.481585178989915,320,79,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,1,0.3535100817680359,13.361249388195574,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,2,0.3704870343208313,13.609217204153538,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,3,0.2984287738800049,13.69932834804058,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,4,0.2352498769760131,12.848436477128416,320,79,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,5,0.3605254292488098,13.401952096726744,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,6,0.1280354857444763,13.394610884133726,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,7,0.2556259036064148,13.172332242131231,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,8,0.350430428981781,13.383336617145687,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,TabPFN,9,0.2080658078193664,13.531984555069355,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,BOTCAST,k-NN,0,0.1573332548141479,0.0361736672930419,320,79,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,1,0.2859700322151184,0.0362786590121686,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,2,0.3207508325576782,0.037156768143177,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,3,0.144005537033081,0.0357846729457378,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,4,0.1834086775779724,0.0365292401984334,320,79,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,5,0.3679723739624023,0.0371878878213465,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,6,0.0176939368247985,0.0367952329106628,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,7,0.2658706307411194,0.0360898068174719,319,80,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,8,0.3248426914215088,0.0368353649973869,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,BOTCAST,k-NN,9,0.1551020741462707,0.0360965258441865,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,Decision tree,0,0.2074925586798808,0.6220305757597089,320,79,"{""max_depth"": 3, ""min_samples_split"": 5}",
regression,Carrot,Isomap,Decision tree,1,0.248667364151497,0.6450915359891951,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
regression,Carrot,Isomap,Decision tree,2,0.1368430381854731,0.7300038510002196,319,80,"{""max_depth"": 3, ""min_samples_split"": 20}",
regression,Carrot,Isomap,Decision tree,3,0.1410864580703742,0.7293477049097419,319,80,"{""max_depth"": 2, ""min_samples_split"": 5}",
regression,Carrot,Isomap,Decision tree,4,0.2051704297155566,0.6122665340080857,320,79,"{""max_depth"": 3, ""min_samples_split"": 5}",
regression,Carrot,Isomap,Decision tree,5,0.2878851381879964,0.6405072892084718,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
regression,Carrot,Isomap,Decision tree,6,-0.0024101812417611,0.7232925221323967,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
regression,Carrot,Isomap,Decision tree,7,0.1201455146535311,0.6628158213570714,319,80,"{""max_depth"": 3, ""min_samples_split"": 5}",
regression,Carrot,Isomap,Decision tree,8,0.1333351316954011,0.7242270619608462,319,80,"{""max_depth"": 3, ""min_samples_split"": 20}",
regression,Carrot,Isomap,Decision tree,9,0.1471955454306315,0.7193640801124275,319,80,"{""max_depth"": 3, ""min_samples_split"": 5}",
regression,Carrot,Isomap,LSTM,0,0.0701635479927063,204.66804817295636,280,79,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",45.0
regression,Carrot,Isomap,LSTM,1,0.2020891904830932,205.98298475309275,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",27.0
regression,Carrot,Isomap,LSTM,2,0.1687257885932922,173.8446705590468,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",25.0
regression,Carrot,Isomap,LSTM,3,0.2356377840042114,167.37875588983297,280,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",36.0
regression,Carrot,Isomap,LSTM,4,0.1801126599311828,202.71000298904252,280,79,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",24.0
regression,Carrot,Isomap,LSTM,5,0.291369616985321,235.6534646239597,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",43.0
regression,Carrot,Isomap,LSTM,6,0.0941937565803527,243.32468652003445,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",58.0
regression,Carrot,Isomap,LSTM,7,0.1598489880561828,226.3599366811104,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",68.0
regression,Carrot,Isomap,LSTM,8,-0.0698540210723877,218.37380910897627,279,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",22.0
regression,Carrot,Isomap,LSTM,9,0.1673626899719238,243.78859223099423,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",57.0
regression,Carrot,Isomap,MLP,0,0.2235392928123474,60.769837067928165,280,79,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",30.0
regression,Carrot,Isomap,MLP,1,0.3237296938896179,62.26408980414271,280,80,"{""hidden"": [32, 16], ""dropout"": 0.3, ""lr"": 0.001}",98.0
regression,Carrot,Isomap,MLP,2,0.2891163825988769,46.81073859799653,279,80,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.001}",37.0
regression,Carrot,Isomap,MLP,3,0.3392476439476013,46.898991292808205,280,80,"{""hidden"": [128, 64], ""dropout"": 0.3, ""lr"": 0.001}",74.0
regression,Carrot,Isomap,MLP,4,0.1915957927703857,51.8374985079281,280,79,"{""hidden"": [32, 16], ""dropout"": 0.3, ""lr"": 0.001}",39.0
regression,Carrot,Isomap,MLP,5,0.3284443616867065,47.90356885595247,279,80,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",26.0
regression,Carrot,Isomap,MLP,6,0.1370202302932739,54.80244668619707,280,80,"{""hidden"": [64, 32], ""dropout"": 0.4, ""lr"": 0.001}",62.0
regression,Carrot,Isomap,MLP,7,0.064673364162445,66.08226101566106,279,80,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",49.0
regression,Carrot,Isomap,MLP,8,0.4003157019615173,64.82911718310788,279,80,"{""hidden"": [128, 64], ""dropout"": 0.1, ""lr"": 0.001}",21.0
regression,Carrot,Isomap,MLP,9,0.1168295741081237,61.91044497489929,279,80,"{""hidden"": [32, 16], ""dropout"": 0.1, ""lr"": 0.001}",35.0
regression,Carrot,Isomap,Mamba SSM,0,0.1357386112213134,1134.592159699998,280,79,"{""K"": 4, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",25.0
regression,Carrot,Isomap,Mamba SSM,1,0.3177286386489868,1005.1707357380074,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.0003}",24.0
regression,Carrot,Isomap,Mamba SSM,2,0.1466391682624817,933.4279279620388,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",21.0
regression,Carrot,Isomap,Mamba SSM,3,0.2598384618759155,1031.6131767850602,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",35.0
regression,Carrot,Isomap,Mamba SSM,4,0.0903810858726501,1277.5517405469436,280,79,"{""K"": 6, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",24.0
regression,Carrot,Isomap,Mamba SSM,5,0.2813077569007873,1041.3236801899038,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",38.0
regression,Carrot,Isomap,Mamba SSM,6,0.0539891123771667,1026.2133614728227,280,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",27.0
regression,Carrot,Isomap,Mamba SSM,7,0.1544443368911743,1156.6772631530184,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",56.0
regression,Carrot,Isomap,Mamba SSM,8,0.3394036889076233,1104.3364962220658,279,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",32.0
regression,Carrot,Isomap,Mamba SSM,9,0.1183217763900756,1219.3901714100502,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",48.0
regression,Carrot,Isomap,RNN GRU,0,0.1409467458724975,195.1733602040913,280,79,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",30.0
regression,Carrot,Isomap,RNN GRU,1,0.3344828486442566,264.59616739698686,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",34.0
regression,Carrot,Isomap,RNN GRU,2,0.1939467787742614,225.0254588770913,279,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",29.0
regression,Carrot,Isomap,RNN GRU,3,0.1489726901054382,227.91247715998907,280,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",30.0
regression,Carrot,Isomap,RNN GRU,4,0.2128172516822815,230.47030560299757,280,79,"{""K"": 4, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",26.0
regression,Carrot,Isomap,RNN GRU,5,0.3184636831283569,256.3848637569463,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",45.0
regression,Carrot,Isomap,RNN GRU,6,0.0711202025413513,233.4109596159542,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",139.0
regression,Carrot,Isomap,RNN GRU,7,0.1665841341018676,288.4034683939535,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",57.0
regression,Carrot,Isomap,RNN GRU,8,0.3703950643539428,227.69820439396423,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",43.0
regression,Carrot,Isomap,RNN GRU,9,0.1437233090400695,239.5900621280307,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",77.0
regression,Carrot,Isomap,Random forest,0,0.2113616472601126,8.417833914980292,320,79,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,Isomap,Random forest,1,0.305034626190795,8.212420003022999,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,2,0.3477292744428603,8.015759761910886,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,3,0.3033497425127819,7.978330271784216,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,4,0.2794083620738478,8.248562979977578,320,79,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,5,0.3315669552585922,8.509891935158521,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
regression,Carrot,Isomap,Random forest,6,0.0659827406594998,6.95094447908923,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,7,0.1889866556983145,7.026326055172831,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
regression,Carrot,Isomap,Random forest,8,0.3231511060406057,7.764387900941074,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,Random forest,9,0.1333115872767226,7.163388214074075,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
regression,Carrot,Isomap,TabPFN,0,0.2368302345275879,17.641044854186475,320,79,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,1,0.3423684239387512,18.06452880706638,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,2,0.3620157241821289,17.531967462971807,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,3,0.2717007994651794,18.01549846492708,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,4,0.2430769801139831,17.434306961949915,320,79,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,5,0.329396903514862,17.986573791131377,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,6,0.0840140581130981,17.777111520059407,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,7,0.2437213659286499,18.348866487387568,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,8,0.3627750277519226,18.4015360288322,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,TabPFN,9,0.2027080655097961,17.075656718108803,319,80,"{""model"": ""tabpfn-v3-default""}",
regression,Carrot,Isomap,k-NN,0,0.2465856075286865,0.4810860957950353,320,79,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,1,0.3432561755180359,0.5605279048904777,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,2,0.3299575448036194,0.5599664491601288,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,3,0.2817996740341186,0.5828692279756069,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,4,0.235754132270813,0.5373944942839444,320,79,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,5,0.3516356348991394,0.6081338208168745,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,6,0.0625815391540527,0.5518954652361572,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,7,0.1441656947135925,0.4843436707742512,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,8,0.3043833971023559,0.5621756119653583,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,Isomap,k-NN,9,0.2153061628341674,0.5520494268275797,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
regression,Carrot,KernelPCA,Decision tree,0,0.1961440676304047,0.2275549029000103,320,79,"{""max_depth"": 3, ""min_samples_split"": 20}",
regression,Carrot,KernelPCA,Decision tree,1,0.3329673341621381,0.2155629182234406,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
regression,Carrot,KernelPCA,Decision tree,2,0.309963725878093,0.2151052430272102,319,80,"{""max_depth"": 3, ""min_samples_split"": 20}",
regression,Carrot,KernelPCA,Decision tree,3,0.1858885074573629,0.2176427999511361,319,80,"{""max_depth"": 3, ""min_samples_split"": 10}",
regression,Carrot,KernelPCA,Decision tree,4,0.1582164766977654,0.1891619930975139,320,79,"{""max_depth"": 3, ""min_samples_split"": 5}",
regression,Carrot,KernelPCA,Decision tree,5,0.1757246148328358,0.2233972288668155,319,80,"{""max_depth"": 3, ""min_samples_split"": 10}",
regression,Carrot,KernelPCA,Decision tree,6,0.0039395530410516,0.1959226229228079,319,80,"{""max_depth"": 4, ""min_samples_split"": 10}",
regression,Carrot,KernelPCA,Decision tree,7,0.2093981995920425,0.2179010021500289,319,80,"{""max_depth"": 3, ""min_samples_split"": 10}",
regression,Carrot,KernelPCA,Decision tree,8,0.292809724929608,0.1877888580784201,319,80,"{""max_depth"": 2, ""min_samples_split"": 5}",
regression,Carrot,KernelPCA,Decision tree,9,0.0719012277925909,0.4010716718621552,319,80,"{""max_depth"": 3, ""min_samples_split"": 10}",
regression,Carrot,KernelPCA,LSTM,0,0.0611012578010559,231.85296960105188,280,79,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",44.0
regression,Carrot,KernelPCA,LSTM,1,0.2530343532562256,232.09031084994783,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",27.0
regression,Carrot,KernelPCA,LSTM,2,0.163532555103302,214.47883057105355,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",29.0
